,age,job,marital,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y
11532,44,2,1,0,17,1,0,19,6,153,14,999,0,0
11533,60,0,1,0,652,0,0,19,6,525,1,999,0,0
11534,55,5,1,0,179,0,0,19,6,97,1,999,0,0
11535,54,6,1,0,3846,1,1,19,6,216,2,999,0,0
11536,39,1,2,0,0,0,1,19,6,142,1,999,0,0
11537,54,4,1,0,774,0,0,19,6,290,1,999,0,0
11538,39,3,1,0,6495,0,0,19,6,280,3,999,0,0
11539,52,1,1,0,422,0,0,19,6,559,1,999,0,0
11540,46,0,2,0,63,0,0,19,6,235,1,999,0,0
11541,51,2,1,0,91,0,1,19,6,368,2,999,0,0
11542,56,1,1,0,5310,0,0,19,6,74,1,999,0,0
11543,52,6,1,0,1282,0,0,19,6,148,5,999,0,0
11544,55,4,1,0,1537,0,0,19,6,359,1,999,0,0
11545,44,2,1,0,1669,0,0,19,6,64,2,999,0,0
11546,59,6,1,0,1115,0,0,19,6,834,1,999,0,1
11547,36,1,1,0,4280,0,0,19,6,227,6,999,0,0
11548,42,5,1,0,587,1,0,19,6,16,9,999,0,0
11549,57,10,1,0,1070,0,0,19,6,73,1,999,0,0
11550,37,1,0,0,796,0,0,19,6,104,1,999,0,0
11551,57,10,1,0,461,1,0,19,6,69,2,999,0,0
11552,43,2,0,0,1138,0,0,19,6,65,1,999,0,0
11553,39,0,1,0,2860,0,0,19,6,133,1,999,0,0
11554,56,10,1,0,2558,0,0,19,6,288,1,999,0,0
11555,55,2,0,0,0,0,0,19,6,120,1,999,0,0
11556,49,5,1,0,3022,0,0,19,6,38,1,999,0,0
11557,38,2,2,0,48,0,0,19,6,43,3,999,0,0
11558,41,4,1,0,876,0,0,19,6,78,1,999,0,0
11559,46,4,0,0,148,0,0,19,6,166,1,999,0,0
11560,47,8,1,0,759,1,0,19,6,30,2,999,0,0
11561,36,1,1,0,4011,0,0,19,6,10,16,999,0,0
11562,36,7,2,0,1923,0,0,19,6,219,1,999,0,0
11563,48,8,0,0,-110,0,1,19,6,164,2,999,0,0
11564,52,1,0,0,98,0,1,19,6,148,1,999,0,0
11565,37,1,1,0,313,1,0,19,6,11,7,999,0,0
11566,36,2,1,0,-453,1,0,19,6,130,1,999,0,0
11567,51,11,1,0,-267,0,1,19,6,208,2,999,0,0
11568,59,4,1,0,1071,0,0,19,6,140,1,999,0,0
11569,41,2,2,0,6025,0,0,19,6,559,1,999,0,0
11570,57,6,1,0,2020,0,0,19,6,93,4,999,0,0
11571,46,2,1,0,626,1,0,19,6,177,2,999,0,0
11572,42,8,0,0,241,1,0,19,6,405,2,999,0,0
11573,45,5,1,0,-52,1,0,19,6,202,1,999,0,0
11574,39,2,2,0,1986,0,1,19,6,367,1,999,0,0
11575,55,10,1,0,202,0,1,19,6,60,1,999,0,0
11576,36,8,1,0,472,1,0,19,6,1017,1,999,0,0
11577,43,0,1,0,1937,0,0,19,6,385,1,999,0,0
11578,48,7,1,0,3062,0,0,19,6,237,5,999,0,0
11579,53,8,1,0,76,1,0,19,6,237,2,999,0,0
11580,28,10,2,0,593,1,0,19,6,202,1,999,0,0
11581,28,2,1,0,182,1,0,19,6,153,1,999,0,0
11582,25,9,2,0,722,1,0,19,6,172,1,999,0,0
11583,38,7,0,0,2674,1,0,19,6,163,2,999,0,0
11584,51,5,0,0,2843,1,0,19,6,97,2,999,0,0
11585,28,2,2,0,2340,1,0,19,6,399,1,999,0,0
11586,26,2,1,0,-157,1,0,19,6,60,1,999,0,0
11587,26,2,1,0,1028,1,1,19,6,431,1,999,0,0
11588,54,6,0,0,52,0,0,19,6,184,3,999,0,0
11589,29,10,1,0,7836,1,0,19,6,155,1,999,0,0
11590,52,6,0,0,-309,1,0,19,6,500,2,999,0,1
11591,50,8,1,0,3374,0,0,19,6,27,2,999,0,0
11592,44,3,1,0,168,0,0,19,6,167,2,999,0,0
11593,37,5,1,0,121,0,1,19,6,89,2,999,0,0
11594,39,8,2,0,2453,0,0,19,6,92,2,999,0,0
11595,28,10,2,0,940,1,0,19,6,296,1,999,0,0
11596,29,1,2,0,613,1,0,19,6,779,1,999,0,0
11597,47,3,1,0,0,0,0,19,6,563,2,999,0,0
11598,38,2,1,0,1403,0,0,19,6,146,2,999,0,0
11599,35,5,2,0,250,0,0,19,6,92,2,999,0,0
11600,40,2,1,0,-108,1,0,19,6,149,3,999,0,0
11601,48,10,1,0,7,0,0,19,6,354,7,999,0,0
11602,47,1,1,0,4923,0,0,19,6,121,3,999,0,0
11603,40,5,1,0,20,1,0,19,6,106,2,999,0,0
11604,41,3,1,0,5736,1,1,19,6,136,2,999,0,0
11605,26,10,2,0,-859,1,0,19,6,297,1,999,0,0
11606,25,2,1,0,1782,1,0,19,6,549,1,999,0,0
11607,28,2,1,0,1331,1,1,19,6,267,2,999,0,0
11608,35,11,1,0,2228,0,0,19,6,461,2,999,0,0
11609,38,1,2,0,435,0,0,19,6,117,2,999,0,0
11610,29,1,2,0,732,1,0,19,6,409,1,999,0,0
11611,23,1,1,0,299,1,0,19,6,104,1,999,0,0
11612,55,4,1,0,136,1,0,19,6,15,10,999,0,0
11613,61,0,1,0,50,0,0,19,6,216,2,999,0,0
11614,29,3,1,0,0,1,0,19,6,211,1,999,0,0
11615,36,7,1,0,2022,0,0,19,6,71,2,999,0,0
11616,48,2,1,0,237,1,0,19,6,18,18,999,0,0
11617,42,2,2,0,625,0,0,19,6,651,3,999,0,1
11618,45,10,1,0,377,1,0,19,6,835,3,999,0,1
11619,41,2,1,0,246,0,0,19,6,683,3,999,0,1
11620,45,4,1,0,870,0,1,19,6,258,2,999,0,0
11621,43,1,2,0,682,0,0,19,6,156,6,999,0,0
11622,27,2,1,0,61,1,0,19,6,1012,1,999,0,1
11623,45,1,2,0,-198,1,0,19,6,130,25,999,0,0
11624,44,10,2,0,148,0,0,19,6,311,2,999,0,0
11625,42,5,0,1,923,1,0,19,6,129,2,999,0,0
11626,47,11,0,0,176,0,0,19,6,91,2,999,0,0
11627,37,0,1,0,5700,0,0,19,6,49,2,999,0,0
11628,39,2,1,0,1473,1,0,19,6,112,4,999,0,0
11629,45,10,1,0,3388,0,0,19,6,36,7,999,0,0
11630,39,2,1,0,1046,0,0,19,6,112,4,999,0,0
11631,25,2,2,0,-191,1,0,19,6,958,7,999,0,1
11632,38,2,0,0,1686,1,0,19,6,9,28,999,0,0
11633,34,10,2,0,6053,1,0,19,6,26,5,999,0,0
11634,41,4,2,0,2184,0,0,19,6,91,2,999,0,0
11635,57,6,1,0,789,0,0,19,6,2635,3,999,0,0
11636,49,5,0,0,1115,0,0,19,6,138,9,999,0,0
11637,46,3,1,0,341,0,0,19,6,318,2,999,0,0
11638,49,2,1,0,226,1,0,19,6,326,5,999,0,0
11639,58,3,1,0,2445,0,0,19,6,1403,3,999,0,0
11640,50,4,1,0,0,0,0,20,6,179,2,999,0,0
11641,43,10,0,0,6835,0,0,20,6,262,2,999,0,0
11642,41,1,1,0,4178,0,0,20,6,168,2,999,0,0
11643,37,2,1,0,1818,1,0,20,6,193,11,999,0,0
11644,53,2,1,0,208,0,0,20,6,333,15,999,0,0
11645,45,3,1,0,0,1,0,20,6,50,2,999,0,0
11646,43,2,1,0,-19,0,1,20,6,241,2,999,0,0
11647,37,3,1,0,2685,0,0,20,6,187,2,999,0,0
11648,56,10,1,0,1062,0,0,20,6,37,2,999,0,0
11649,50,11,1,0,17,0,0,20,6,189,2,999,0,0
11650,59,6,0,0,602,0,0,20,6,89,3,999,0,0
11651,53,11,0,0,0,0,0,20,6,101,2,999,0,0
11652,36,9,1,0,408,0,0,20,6,112,3,999,0,0
11653,36,11,2,0,2562,0,0,20,6,489,2,999,0,0
11654,41,10,0,0,143,0,0,20,6,141,4,999,0,0
11655,56,5,0,1,-1968,0,0,20,6,60,3,999,0,0
11656,39,10,2,0,610,0,0,20,6,241,2,999,0,0
11657,50,5,1,0,89,0,0,20,6,35,2,999,0,0
11658,50,2,1,0,-141,1,0,20,6,61,2,999,0,0
11659,50,6,1,0,29,0,0,20,6,135,5,999,0,0
11660,38,2,2,0,3054,0,0,20,6,24,11,999,0,0
11661,46,4,1,0,4064,0,0,20,6,62,4,999,0,0
11662,57,1,0,0,887,0,0,20,6,43,8,999,0,0
11663,57,5,1,0,570,0,0,20,6,75,2,999,0,0
11664,52,2,1,0,5614,1,0,20,6,177,3,999,0,0
11665,49,2,0,0,912,0,0,20,6,170,2,999,0,0
11666,57,0,1,0,2266,0,0,20,6,42,5,999,0,0
11667,35,1,2,0,2830,0,0,20,6,22,12,999,0,0
11668,50,2,1,0,480,1,0,20,6,99,5,999,0,0
11669,56,11,0,0,438,0,0,20,6,139,2,999,0,0
11670,54,2,1,0,-51,0,0,20,6,198,10,999,0,0
11671,39,4,1,0,4899,0,0,20,6,394,2,999,0,0
11672,60,6,1,0,2868,0,0,20,6,42,7,999,0,0
11673,28,2,1,0,103,1,0,20,6,41,28,999,0,0
11674,45,2,1,0,360,0,0,20,6,98,2,999,0,0
11675,52,2,1,0,1624,0,0,20,6,114,3,999,0,0
11676,56,10,1,0,52,0,0,20,6,191,3,999,0,0
11677,37,10,1,0,2209,0,0,20,6,167,2,999,0,0
11678,30,5,1,0,34,1,1,20,6,238,3,999,0,0
11679,41,5,1,0,1273,0,0,20,6,73,3,999,0,0
11680,51,1,1,0,37,0,1,20,6,206,2,999,0,0
11681,59,6,1,0,6955,0,1,20,6,179,10,999,0,0
11682,39,5,2,0,490,0,0,20,6,44,3,999,0,0
11683,56,8,1,0,1860,1,0,20,6,129,5,999,0,0
11684,41,3,1,0,3135,1,1,20,6,160,3,999,0,0
11685,50,5,1,0,67,0,1,20,6,156,3,999,0,0
11686,57,3,1,0,0,1,1,20,6,512,2,999,0,0
11687,36,7,2,0,1173,1,1,20,6,50,5,999,0,0
11688,38,5,1,0,2978,0,1,20,6,65,2,999,0,0
11689,32,2,1,0,1873,1,1,20,6,23,24,999,0,0
11690,58,10,1,0,4015,0,0,20,6,106,3,999,0,0
11691,38,7,1,0,746,0,0,20,6,256,3,999,0,0
11692,48,7,0,1,7,0,0,20,6,633,2,999,0,0
11693,42,3,1,0,1002,0,0,20,6,109,3,999,0,0
11694,56,2,1,0,337,1,0,20,6,99,2,999,0,0
11695,40,4,1,0,746,0,0,20,6,246,3,999,0,0
11696,56,2,1,0,770,1,0,20,6,59,3,999,0,0
11697,60,4,0,0,662,0,0,20,6,241,4,999,0,0
11698,36,5,1,0,1736,1,0,20,6,63,1,999,0,0
11699,37,2,2,0,847,0,0,20,6,54,1,999,0,0
11700,46,10,2,0,3494,1,0,20,6,87,1,999,0,0
11701,59,2,1,0,-162,1,1,20,6,122,1,999,0,0
11702,43,11,1,0,519,0,0,20,6,973,2,999,0,1
11703,46,2,1,0,4,0,1,20,6,166,1,999,0,0
11704,39,3,1,0,0,0,0,20,6,375,1,999,0,0
11705,56,3,0,0,3,0,0,20,6,111,1,999,0,0
11706,43,2,1,0,1794,1,0,20,6,35,1,999,0,0
11707,51,6,1,0,806,0,0,20,6,32,1,999,0,0
11708,46,10,1,0,0,0,0,20,6,625,1,999,0,0
11709,55,10,1,0,0,1,1,20,6,124,1,999,0,0
11710,58,10,1,0,683,0,0,20,6,157,2,999,0,0
11711,60,6,1,0,1690,0,0,20,6,1467,4,999,0,1
11712,53,11,1,0,2057,1,0,20,6,134,1,999,0,0
11713,53,10,1,0,472,1,1,20,6,325,1,999,0,0
11714,38,2,1,0,15477,0,0,20,6,114,2,999,0,0
11715,48,5,1,0,5320,1,0,20,6,792,1,999,0,1
11716,50,10,0,0,261,0,0,20,6,155,1,999,0,0
11717,35,7,2,0,250,0,0,20,6,170,1,999,0,0
11718,45,2,2,0,1006,0,0,20,6,124,1,999,0,0
11719,38,10,1,0,0,1,0,20,6,111,1,999,0,0
11720,49,10,2,0,443,0,0,20,6,25,11,999,0,0
11721,35,4,0,0,1465,0,0,20,6,40,1,999,0,0
11722,57,5,1,0,1054,0,0,20,6,25,3,999,0,0
11723,47,10,0,0,194,0,0,20,6,368,2,999,0,0
11724,40,11,1,0,2135,1,0,20,6,95,1,999,0,0
11725,44,8,1,0,522,0,1,20,6,911,1,999,0,1
11726,53,2,1,0,1777,1,0,20,6,253,1,999,0,0
11727,59,11,1,0,279,0,0,20,6,41,1,999,0,0
11728,55,4,0,0,0,0,0,20,6,398,2,999,0,0
11729,56,6,2,0,4365,0,0,20,6,361,1,999,0,0
11730,45,2,1,0,550,0,1,20,6,97,1,999,0,0
11731,31,2,1,0,224,1,0,20,6,20,19,999,0,0
11732,49,2,1,0,1119,1,0,20,6,493,1,999,0,0
11733,42,10,1,0,297,0,0,20,6,65,1,999,0,0
11734,45,4,1,0,4994,0,0,20,6,48,1,999,0,0
11735,26,2,2,0,-46,1,0,20,6,382,7,999,0,1
11736,40,3,0,0,224,0,0,20,6,606,1,999,0,0
11737,46,8,1,0,457,1,1,20,6,74,1,999,0,0
11738,52,4,0,0,1697,0,0,20,6,153,1,999,0,0
11739,52,6,1,0,2269,0,0,20,6,1210,1,999,0,1
11740,50,10,0,0,396,0,0,20,6,716,2,999,0,1
11741,42,11,1,0,0,1,0,20,6,158,1,999,0,0
11742,54,2,1,0,2281,1,0,20,6,158,1,999,0,0
11743,48,3,0,0,0,1,1,20,6,139,1,999,0,0
11744,57,10,1,0,9689,1,0,20,6,313,1,999,0,0
11745,43,5,1,0,0,0,0,20,6,273,1,999,0,0
11746,44,5,1,0,-1746,1,0,20,6,218,1,999,0,0
11747,43,0,1,0,1517,0,0,20,6,45,1,999,0,0
11748,52,5,1,0,1545,0,0,20,6,115,4,999,0,0
11749,43,5,2,0,0,0,0,20,6,280,1,999,0,0
11750,35,1,1,0,165,0,1,20,6,109,1,999,0,0
11751,51,2,1,1,0,0,1,20,6,179,3,999,0,0
11752,42,0,2,1,61,0,0,20,6,115,1,999,0,0
11753,44,8,1,0,-254,0,0,20,6,25,1,999,0,0
11754,56,5,0,0,310,0,0,20,6,75,4,999,0,0
11755,42,7,1,0,3717,0,0,20,6,235,1,999,0,0
11756,38,5,1,0,933,0,0,20,6,95,2,999,0,0
11757,35,7,1,0,347,0,0,20,6,231,1,999,0,0
11758,41,10,0,0,24055,0,1,20,6,132,1,999,0,0
11759,47,7,1,0,1917,0,0,20,6,39,2,999,0,0
11760,44,8,2,0,2886,0,0,20,6,31,1,999,0,0
11761,50,1,1,0,-1137,1,1,20,6,64,1,999,0,0
11762,54,8,1,0,386,0,1,20,6,838,1,999,0,1
11763,38,11,1,0,1604,0,0,20,6,1276,1,999,0,0
11764,43,1,1,0,584,0,0,20,6,27,1,999,0,0
11765,39,7,2,0,759,1,0,20,6,100,1,999,0,0
11766,43,2,0,1,1,0,0,20,6,188,1,999,0,0
11767,58,6,1,0,5523,0,0,20,6,141,1,999,0,0
11768,44,2,1,1,0,0,1,20,6,144,1,999,0,0
11769,57,11,1,0,468,1,0,20,6,329,1,999,0,0
11770,57,10,1,0,0,0,0,20,6,45,4,999,0,0
11771,40,8,1,0,5807,1,0,20,6,98,1,999,0,0
11772,44,8,1,0,179,1,0,20,6,75,3,999,0,0
11773,44,2,2,0,10984,0,0,20,6,258,18,999,0,0
11774,40,10,1,0,109,0,0,20,6,402,22,999,0,0
11775,54,7,1,0,1463,0,0,20,6,60,1,999,0,0
11776,40,7,0,0,1876,0,1,20,6,269,1,999,0,0
11777,56,5,1,0,0,0,1,20,6,422,1,999,0,1
11778,37,11,1,0,1038,0,0,20,6,307,3,999,0,0
11779,57,1,1,0,9311,0,0,20,6,485,3,999,0,0
11780,50,1,0,0,0,1,0,20,6,174,1,999,0,0
11781,57,5,1,0,9103,0,1,20,6,1098,2,999,0,1
11782,30,2,0,1,457,1,0,20,6,115,20,999,0,0
11783,43,8,2,0,126,1,0,20,6,351,2,999,0,0
11784,46,2,0,0,0,0,0,20,6,62,2,999,0,0
11785,41,1,1,0,0,0,0,20,6,89,1,999,0,0
11786,43,3,1,0,0,1,0,20,6,113,1,999,0,0
11787,49,2,1,0,923,0,0,20,6,471,2,999,0,0
11788,36,5,1,0,1355,1,0,20,6,256,8,999,0,0
11789,55,6,1,0,5,0,0,20,6,108,1,999,0,0
11790,41,2,1,0,167,0,0,20,6,48,1,999,0,0
11791,38,2,1,0,1005,0,0,20,6,76,12,999,0,0
11792,35,2,1,0,14,1,0,20,6,35,1,999,0,0
11793,55,8,0,0,1735,0,0,20,6,375,2,999,0,0
11794,47,8,0,0,287,0,0,20,6,63,1,999,0,0
11795,52,5,1,0,0,0,0,20,6,166,1,999,0,0
11796,41,2,2,0,-206,0,0,20,6,342,1,999,0,0
11797,36,2,1,0,0,0,0,20,6,332,3,999,0,0
11798,56,6,1,0,878,0,0,20,6,123,3,999,0,0
11799,53,8,0,0,-223,0,0,20,6,160,1,999,0,0
11800,57,6,1,0,1466,0,0,20,6,326,1,999,0,0
11801,56,5,1,0,3164,0,0,20,6,245,3,999,0,0
11802,44,5,1,0,2400,0,0,20,6,82,1,999,0,0
11803,40,5,1,0,408,1,0,20,6,37,4,999,0,0
11804,41,10,1,0,0,0,0,20,6,95,1,999,0,0
11805,47,7,1,0,2559,0,0,20,6,374,1,999,0,0
11806,36,7,2,0,977,0,0,20,6,172,2,999,0,0
11807,45,2,1,0,0,0,1,20,6,74,2,999,0,0
11808,57,10,1,0,27069,0,1,20,6,174,3,999,0,0
11809,48,5,1,0,3260,0,0,20,6,111,3,999,0,0
11810,56,2,1,0,665,1,0,20,6,109,2,999,0,0
11811,46,4,1,0,296,1,0,20,6,205,4,999,0,0
11812,56,0,1,0,0,0,0,20,6,471,2,999,0,0
11813,27,1,1,0,-48,1,0,20,6,168,2,999,0,0
11814,38,5,1,0,0,1,0,20,6,211,2,999,0,0
11815,60,10,1,0,0,0,0,20,6,105,2,999,0,0
11816,25,2,1,0,-306,1,0,20,6,534,3,999,0,0
11817,37,2,1,0,43,1,0,20,6,250,3,999,0,0
11818,41,5,1,1,-771,0,1,20,6,343,2,999,0,0
11819,42,10,1,0,-215,0,0,20,6,1573,5,999,0,1
11820,56,7,1,0,549,0,1,20,6,181,2,999,0,0
11821,47,10,1,0,302,1,0,20,6,89,3,999,0,0
11822,28,8,1,0,-494,1,0,20,6,232,2,999,0,0
11823,49,5,0,0,557,1,0,20,6,126,5,999,0,0
11824,56,6,1,0,5879,0,0,20,6,237,3,999,0,0
11825,51,5,1,0,3045,0,1,20,6,208,2,999,0,0
11826,60,2,1,0,196,0,0,20,6,583,3,999,0,0
11827,50,4,1,0,1098,0,0,20,6,174,3,999,0,0
11828,36,2,2,0,7123,0,0,20,6,26,17,999,0,0
11829,52,2,1,0,1500,0,1,20,6,109,3,999,0,0
11830,51,6,1,0,1295,0,1,20,6,288,2,999,0,0
11831,43,1,1,0,672,1,0,20,6,14,6,999,0,0
11832,20,9,2,0,-322,1,0,20,6,73,4,999,0,0
11833,36,2,1,0,44,0,0,20,6,11,2,999,0,0
11834,47,8,1,0,1111,0,0,20,6,415,4,999,0,0
11835,39,1,2,0,470,1,0,20,6,44,2,999,0,0
11836,53,6,1,0,3975,0,0,20,6,23,2,999,0,0
11837,38,10,0,0,348,0,0,20,6,446,1,999,0,0
11838,29,2,2,0,908,1,0,20,6,1663,1,999,0,1
11839,60,0,1,0,4722,0,0,20,6,459,3,999,0,0
11840,43,1,1,0,506,0,0,20,6,398,1,999,0,0
11841,47,10,1,0,1694,0,1,20,6,560,3,999,0,1
11842,55,4,1,0,16,0,0,20,6,64,1,999,0,0
11843,42,1,1,1,-9,0,0,20,6,248,1,999,0,0
11844,39,10,0,0,80,0,0,20,6,124,2,999,0,0
11845,51,11,1,0,495,1,1,20,6,154,8,999,0,0
11846,57,5,1,0,-92,1,1,20,6,1617,1,999,0,1
11847,39,3,0,1,-251,0,0,20,6,421,6,999,0,0
11848,60,3,1,0,1393,0,0,20,6,591,6,999,0,0
11849,47,7,1,0,1121,0,0,20,6,454,6,999,0,0
11850,57,1,1,0,5,0,0,20,6,165,2,999,0,0
11851,37,7,1,0,1549,1,0,20,6,161,7,999,0,0
11852,40,2,1,0,0,0,0,20,6,618,4,999,0,0
11853,38,8,1,0,293,0,0,20,6,70,2,999,0,0
11854,41,2,1,0,2067,1,0,20,6,120,4,999,0,0
11855,36,4,2,0,207,0,0,20,6,1478,5,999,0,0
11856,47,5,1,0,33,1,1,20,6,14,25,999,0,0
11857,56,2,1,0,475,1,1,20,6,110,4,999,0,0
11858,46,2,1,0,101,1,0,20,6,40,4,999,0,0
11859,40,2,1,0,188,1,1,20,6,570,2,999,0,1
11860,36,5,0,0,0,0,0,20,6,519,2,999,0,0
11861,44,10,1,0,251,0,0,20,6,14,6,999,0,0
11862,59,5,1,0,544,0,0,20,6,67,2,999,0,0
11863,54,8,1,0,515,0,1,20,6,825,2,999,0,0
11864,41,7,0,0,-319,0,0,20,6,263,3,999,0,0
11865,38,2,2,0,2885,1,0,20,6,1422,10,999,0,1
11866,45,2,1,0,186,0,0,20,6,554,2,999,0,0
11867,34,2,1,0,490,1,0,20,6,55,12,999,0,0
11868,39,2,0,0,4168,1,0,20,6,172,3,999,0,0
11869,37,5,1,0,142,0,0,20,6,553,2,999,0,0
11870,38,9,2,0,9669,0,0,20,6,15,3,999,0,0
11871,56,4,1,0,954,0,0,20,6,81,10,999,0,0
11872,39,4,0,1,127,0,0,20,6,150,2,999,0,0
11873,44,5,0,0,2237,1,0,20,6,125,2,999,0,0
11874,38,2,1,0,3419,1,0,20,6,324,5,999,0,0
11875,47,1,1,1,-57,0,1,20,6,93,2,999,0,0
11876,36,10,1,0,0,1,0,20,6,156,7,999,0,0
11877,32,1,2,0,2326,1,0,20,6,62,3,999,0,0
11878,55,0,1,0,2074,0,0,20,6,19,4,999,0,0
11879,42,11,1,0,396,0,1,20,6,47,2,999,0,0
11880,49,2,1,0,2,1,0,20,6,16,20,999,0,0
11881,52,7,1,0,-107,1,1,20,6,134,2,999,0,0
11882,31,2,1,0,1361,1,0,20,6,176,4,999,0,0
11883,48,2,1,0,10724,0,0,20,6,238,3,999,0,0
11884,50,2,0,0,2812,1,0,20,6,17,37,999,0,0
11885,43,5,1,0,177,0,0,20,6,9,18,999,0,0
11886,30,1,1,0,685,1,0,20,6,25,3,999,0,0
11887,45,5,1,0,904,1,1,20,6,14,9,999,0,0
11888,42,2,1,0,161,1,0,20,6,365,3,999,0,0
11889,39,2,1,0,12,0,0,20,6,210,2,999,0,0
11890,43,2,1,0,377,0,1,20,6,11,5,999,0,0
11891,37,8,1,0,0,0,0,20,6,12,14,999,0,0
11892,36,2,2,0,1313,1,0,20,6,8,10,999,0,0
11893,37,10,1,0,3728,0,0,20,6,55,4,999,0,0
11894,36,2,2,0,79,0,0,20,6,9,3,999,0,0
11895,59,6,0,0,0,0,0,20,6,13,5,999,0,0
11896,35,7,1,0,273,0,0,20,6,28,4,999,0,0
11897,54,4,0,0,1241,0,0,20,6,17,5,999,0,0
11898,54,7,0,0,1323,0,0,20,6,47,4,999,0,0
11899,37,2,2,0,3876,0,0,20,6,8,12,999,0,0
11900,56,2,1,0,3643,0,0,20,6,11,3,999,0,0
11901,45,1,1,0,1557,0,0,20,6,158,5,999,0,0
11902,58,6,1,0,741,0,0,20,6,81,2,999,0,0
11903,39,2,1,0,3832,1,0,20,6,14,13,999,0,0
11904,38,5,0,0,155,1,0,20,6,25,26,999,0,0
11905,45,11,0,0,5163,0,0,20,6,9,2,999,0,0
11906,42,2,1,0,494,0,0,20,6,154,2,999,0,0
11907,37,2,1,0,1779,1,0,20,6,34,3,999,0,0
11908,39,11,1,0,1654,0,0,20,6,264,6,999,0,0
11909,46,5,1,0,12186,0,0,20,6,29,3,999,0,0
11910,52,10,1,0,2206,1,0,20,6,20,18,999,0,0
11911,42,5,0,0,0,0,0,20,6,85,2,999,0,0
11912,39,7,2,0,0,0,0,20,6,13,11,999,0,0
11913,47,8,1,0,505,0,0,20,6,152,3,999,0,0
11914,24,10,2,0,126,1,0,20,6,10,58,999,0,0
11915,52,8,1,0,911,0,0,20,6,29,2,999,0,0
11916,38,10,2,0,1113,0,0,20,6,34,4,999,0,0
11917,34,2,1,0,0,1,1,20,6,34,29,999,0,0
11918,29,1,2,0,-498,1,0,20,6,17,14,999,0,0
11919,49,10,0,0,3394,1,0,20,6,14,22,999,0,0
11920,37,4,1,0,3075,0,0,20,6,29,3,999,0,0
11921,53,10,1,0,6859,1,0,20,6,32,27,999,0,0
11922,56,2,0,0,0,0,0,20,6,134,10,999,0,0
11923,47,5,1,0,2820,0,0,20,6,92,3,999,0,0
11924,48,5,0,0,0,0,0,20,6,26,3,999,0,0
11925,33,2,2,0,13494,1,0,20,6,27,25,999,0,0
11926,40,8,1,0,258,0,0,20,6,14,13,999,0,0
11927,47,10,1,0,44,0,0,20,6,15,3,999,0,0
11928,38,2,2,0,530,0,0,20,6,17,6,999,0,0
11929,44,5,1,0,1286,1,0,20,6,268,3,999,0,0
11930,38,10,2,0,258,0,1,20,6,587,2,999,0,0
11931,42,8,2,0,4800,0,0,20,6,10,11,999,0,0
11932,46,5,1,0,974,1,0,20,6,652,3,999,0,0
11933,31,2,2,0,813,1,0,20,6,16,18,999,0,0
11934,36,8,2,0,760,0,0,20,6,9,13,999,0,0
11935,51,5,1,0,-265,1,0,20,6,435,4,999,0,0
11936,41,2,0,0,1498,0,0,20,6,10,2,999,0,0
11937,51,8,1,0,325,1,0,20,6,123,4,999,0,0
11938,35,11,0,0,118,0,0,20,6,12,4,999,0,0
11939,50,10,1,0,1088,1,0,20,6,179,21,999,0,0
11940,53,3,1,0,77,0,0,20,6,13,3,999,0,0
11941,55,10,2,0,11,0,0,20,6,14,2,999,0,0
11942,48,10,1,0,71,0,0,20,6,524,4,999,0,0
11943,57,10,0,0,1168,0,0,20,6,74,5,999,0,0
11944,48,2,0,0,2677,0,0,20,6,23,3,999,0,0
11945,41,10,1,0,0,0,0,20,6,850,3,999,0,0
11946,42,5,2,0,-56,1,0,20,6,126,14,999,0,0
11947,24,11,2,0,39,1,0,20,6,15,3,999,0,0
11948,52,2,1,0,649,1,1,20,6,7,20,999,0,0
11949,53,2,1,0,-214,1,0,20,6,49,4,999,0,0
11950,47,5,0,0,2515,0,0,20,6,40,3,999,0,0
11951,36,2,0,0,853,0,0,20,6,15,12,999,0,0
11952,53,2,1,0,57,1,0,20,6,4,20,999,0,0
11953,37,8,1,0,1483,0,0,20,6,32,9,999,0,0
11954,60,6,0,0,2166,0,0,20,6,8,9,999,0,0
11955,51,10,1,0,1550,0,0,20,6,12,5,999,0,0
11956,47,1,1,0,12276,0,0,20,6,77,5,999,0,0
11957,47,5,1,0,3556,1,0,20,6,130,4,999,0,0
11958,52,1,1,0,64,0,0,20,6,9,5,999,0,0
11959,36,1,0,0,1573,1,0,20,6,17,10,999,0,0
11960,52,6,0,0,280,0,0,20,6,8,12,999,0,0
11961,38,2,1,0,-522,1,1,20,6,18,22,999,0,0
11962,51,4,1,0,3984,0,0,20,6,7,12,999,0,0
11963,48,2,1,0,1876,1,0,20,6,11,3,999,0,0
11964,37,5,2,0,146,1,0,20,6,16,8,999,0,0
11965,43,2,1,0,-312,1,0,20,6,26,11,999,0,0
11966,56,3,1,0,0,0,0,20,6,39,8,999,0,0
11967,42,7,1,0,1430,1,1,20,6,16,3,999,0,0
11968,52,5,0,0,-297,1,0,20,6,11,21,999,0,0
11969,43,7,1,0,819,0,0,20,6,285,4,999,0,0
11970,37,2,1,0,5052,1,0,20,6,37,3,999,0,0
11971,43,2,1,0,-59,1,0,20,6,205,5,999,0,0
11972,36,1,1,0,976,0,0,20,6,408,5,999,0,0
11973,33,0,1,0,0,1,0,20,6,27,16,999,0,0
11974,29,10,2,0,142,1,1,20,6,312,2,999,0,0
